nome,preco_pix,preco_previsto,faixa_baixo,faixa_alto
"WD SSD Interno 500gb Wd Green Sn3000 Nvme - Unidade De Estado Sólido - PCie Gen4, M.2 2280, Até 5.000 Mb/s - Wds500g4g0e",746.1,910.9584419066438,476.5958420720669,1345.3210417412206
"SSD Corsair MP600 PRO NH, 2TB, PCIe Gen 4.0 x4 NVMe M.2, Leitura: 7000MB/s e Gravação: 5700MB/s, Preto - CSSD-F2000GBMP600PNH",2969.9,3020.269661995102,2110.285400345382,3930.253923644822
"SSD Samsung 9100 Pro, 4TB, Nvme M.2 2280 PCi-e 5.0, Leitura 14800mb/s - MZ-VAP2T0B/AM",8125.0,6211.79588275153,2258.834690876323,10164.757074626737
"Hd Ssd 240gb 2,5 Sata || 400mb/s Master Drive",269.9,368.41241190941923,229.08850922303174,507.73631459580673
SSD Ext. 8tb Sandisk Extreme Portable Type-c 3.2 Preto Sdssde61-8t00-g25 1050 Mb/s,8555.08,8549.242941449747,0.0,25654.325175878483
"SSD Samsung 990 Evo Plus, 1TB, Nvme M.2 2280 PCi-e 4.0, Leitura 7150mb/s - Mz-v9s1t0b/am",1985.0,2481.6100179430887,583.3065435608487,4379.913492325329
"SSD Adata, 960GB, 2.5 Polegadas Sata Iii 6GB/s, leitura 520 MB/s, gravação 450 mb/s - Asu650ss-960gt-r.",935.6,1385.9752142921918,122.16365844509369,2649.7867701392897
SSD 512gb Nvme PCi-e Gen3 X4 2280 Leitura: 2260 Mb/s Escrita: 1820 Mb/s Nyvo Shadow N400 M4002260/512,1041.72,499.54448970212263,0.0,1143.9459638302064
"SSD Samsung 990 EVO, 2TB, M.2 NVMe, PCIe Gen 4.0 x4 / Gen 5.0 x2, Leitura 5000MB/s - MZ-V9E2T0B/AM",4999.99,2682.8688032407663,1088.369511443988,4277.368095037545
"SSD, 128GB, Patriot, P300, M.2, 2280, NVME PCIE, GEN3 X4, P300P128GM28",385.17,462.69454950698866,197.90724861931403,727.4818503946633
Dissipador Calor Wavlink P/ssd M.2 Nvme 2280 Nvme/sata,76.29,444.68285494018755,0.0,1074.996876320313
"SSD Externo Crucial Leit X10 Pro Series, 1TB, USB-C 3.2, 2100mb/s - Ct1000x10prossd9",2063.71,1281.1580955868758,355.08989518314945,2207.226295990602
"SSD Xpg S70 Blade 1tb, Pcie Gen4, M.2 NVME, Leitura: 7400mb/s E Gravação: 5500mb/s, Para Pc E Ps5 - Agammixs70b-1t-cs",1773.2,2049.189671010288,1274.7752171116651,2823.6041249089103
SSD WD M.2 2TB Western Green Sn3000 Nvme - Wds200t4g0e,1953.64,3372.696685426303,1062.4492056702588,5682.944165182347
Disco Sólido Interno Netac SSD 1tb 3d Nand Sata3 6gbs 560mbs,839.71,1526.7741795469367,0.0,6907.805478535204
Netac Ssd Nvme Interno De 250GB M.2 2280  Pcie3.0 3d Nand- Alta Performance,446.49,596.048523471541,0.0,1371.9398593949231
Hd SSD Nvme M.2 Ssd 512GB Pcie 3.0 2280  Kootion Upgrade Imediato,629.99,466.4526681913665,0.0,1107.777392005848
"SSD 2tb WD Green Sn350 Nvme, Gen3, M.2 2280, Leitura/grav. 3200/3000mb/s - Wds200t3g0c",1709.1,2325.853107039542,1122.661874038897,3529.0443400401873
"SSD Kingston 480GB 2.5"" Sata 3 - Sa400s37/480g",742.0,752.2068670361609,107.06491329292817,1397.3488207793937
"SSD Kingston Nv3 2TB, M.2 2280 Nvme SSD | PCie 4.0 Gen 4x4 | Até 6000 Mb/s",2466.73,2844.5452366227782,1539.764624360505,4149.3258488850515
SSD Nvme Movespeed 4TB M.2 PCie 4.0 7450mb/s Dissipador Ps5 PC,4398.9,5373.62567482135,1264.773128349183,9482.478221293517
SSD Nvme 250gb Netac Nv3000 M.2 PCie 3.0 Alta Velocidade,449.99,425.85001755725233,183.88381698624394,667.8162181282607
SSD 256gb M.2 PCi-e Nvme 2280 Samsung PCi-e 4.0 X4 Pm9c1b,417.6,590.476793846697,0.0,1685.2698145406703
"SSD WD Sn350 480GB, M.2 2280, Nvme, Pcie, Leitura 2400MB/S, Gravação 1900MB/S - Wds480g2g0c",746.1,918.5338239852179,552.2222906824309,1284.8453572880048
SSD Kingston M.2 2TB Nv3 Mini Nvme - Snv3sm3/2t0,3362.43,4158.13444745633,1068.960674362595,7247.308220550065
"SSD 480GB Patriot Burst Elite, Sata Iii 6GB/s, Leitura 450MB/s, Gravação 320MB/s - Pbe480gs25ssdr",532.0,675.419990555163,344.0305144282247,1006.8094666821014
"SSD Lexar, 512GB, SATA, Leitura 550MB/s - LNS100-512RB",629.91,956.0137050412683,412.48315695362635,1499.5442531289102
"SSD XPG Spectrix S20G, 1TB, M.2 2280, PCIe Gen3x4, Leitura: 2500 MB/s e Gravação: 1800 MB/s, 3D NAND, RainboW - ASPECTRIXS20G-1T-C",1099.9,1296.0059264340512,664.7698615900424,1927.24199127806
SSD M.2 NVME 512GB Walram 2000Mb/s Leitura 1800Mb/s Escrita,649.98,589.8435817174926,0.0,1572.2411730651122
SSD     128GB 2.5 Keepdata Kds128g-l21,286.25,287.75478959870037,0.0,645.8948639165429
Cabo Sata 6 Gb/s Sata 3 - Uma Ponta 90 Graus - SSD Hd,11.99,524.6207752363828,0.0,1415.7946525637874
