data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,cpu_socket,cpu_tdp_w,cpu_com_cooler,cpu_marca,cpu_serie,cpu_ddr_suportado
2026-05-16,cpu,169573,"Processador Intel Core I7 10700K 10ª Geração, 3.80GHz, Cache 16MB, Octa Core, 16 Threads, LGA 1200 - BX8070110700K",0.0,1248.9,1161.48,7,5,1,True,Intel,Hardware/Processadores/Processador Intel/Core i7,Sem Garantia,False,https://www.kabum.com.br/produto/169573/processador-intel-core-i7-10700k-10-geracao-3-80ghz-cache-16mb-octa-core-16-threads-lga-1200-bx8070110700k,LGA1200,,False,Intel,Core I7,DDR4
2026-05-16,cpu,167498,"Processador Intel Core I5-10600KF, 4.1GHz, Cache 12MB, LGA 1200 - BX8070110600KF",0.0,706.9,657.42,7,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/167498/processador-intel-core-i5-10600kf-4-1ghz-cache-12mb-lga-1200-bx8070110600kf,LGA1200,,False,Intel,Core I5,DDR4
2026-05-16,cpu,571927,"Processador AMD Ryzen 5 8400F, 4.2 GHz (4.7 GHz Max Turbo), Cache 22MB, AM5, 6 Núcleos, 12 Threads - 100-100001591BOX",1652.22,1652.22,1404.39,15,5,16,True,AMD,Hardware/Processadores/Processador AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/571927/processador-amd-ryzen-5-8400f-4-2-ghz-4-7-ghz-max-turbo-cache-22mb-am5-6-nucleos-12-threads-100-100001591box,AM5,,True,AMD,Ryzen 5,DDR5
2026-05-16,cpu,1027210,Processador Intel Core i5 14400f Tray LGA  1700 3.5 Ghz (4.7 Ghz Turbo) 10 Cores 16 Threads 20mb S/ Cooler S/ Vídeo,0.0,1359.9,1223.91,10,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/1027210/processador-intel-core-i5-14400f-tray-lga-1700-3-5-ghz-4-7-ghz-turbo-10-cores-16-threads-20mb-s-cooler-s-video,LGA1700,,True,Intel,Core i5,DDR4/DDR5
2026-05-16,cpu,957193,"Processador AMD Ryzen 9 7900, 3.7GHz (5.4GHz Turbo), Cache 76MB, 12 Núcleos, 24 Threads, AM5, Vídeo Integrado - 100-100000590WOF",4117.64,4117.64,3499.99,15,0,0,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/957193/processador-amd-ryzen-9-7900-3-7ghz-5-4ghz-turbo-cache-76mb-12-nucleos-24-threads-am5-video-integrado-100-100000590wof,AM5,100000590.0,False,AMD,Ryzen 9,DDR5
2026-05-16,cpu,378412,"Processador AMD Ryzen 9 7900X, 5.6GHz Max Turbo, Cache 76MB, AM5, 12 Núcleos, Vídeo Integrado - 100-100000589WOF",5411.75,5411.75,4599.99,15,5,36,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/378412/processador-amd-ryzen-9-7900x-5-6ghz-max-turbo-cache-76mb-am5-12-nucleos-video-integrado-100-100000589wof,AM5,100000589.0,False,AMD,Ryzen 9,DDR5
2026-05-16,cpu,995235,"Processador Intel i7-7700 4,2ghz 8mb Cache FcLGA 1151",0.0,543.49,543.49,0,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i7,Sem Garantia,False,https://www.kabum.com.br/produto/995235/processador-intel-i7-7700-4-2ghz-8mb-cache-fclga-1151,LGA1151,,False,Intel,,DDR4
2026-05-16,cpu,995243,Processador Intel i5-7500  3.80ghz  6mb Cache FcLGA 1151,0.0,235.49,219.01,7,5,1,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/995243/processador-intel-i5-7500-3-80ghz-6mb-cache-fclga-1151,LGA1151,,False,Intel,,DDR4
2026-05-16,cpu,421023,"Processador Intel Core I5 13400f, 2.5GHz (4.6GHz Turbo), Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700, Sem Vídeo - Bx8071513400f",0.0,1550.34,1550.34,0,5,5,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/421023/processador-intel-core-i5-13400f-2-5ghz-4-6ghz-turbo-cache-20mb-10-nucleos-16-threads-lga-1700-sem-video-bx8071513400f,LGA1700,,False,Intel,Core I5,DDR4/DDR5
2026-05-16,cpu,169445,"Processador Intel Core I7-11700KF 11ª Geração, 3.6GHz (4.9GHz Turbo), Cache 16MB, LGA 1200 - BX8070811700KF",0.0,1452.9,1351.2,7,1,1,True,Intel,Hardware/Processadores/Processador Intel/Core i7,Sem Garantia,False,https://www.kabum.com.br/produto/169445/processador-intel-core-i7-11700kf-11-geracao-3-6ghz-4-9ghz-turbo-cache-16mb-lga-1200-bx8070811700kf,LGA1200,,False,Intel,Core I7,DDR4
2026-05-16,cpu,189544,"Processador Intel Core I7-10700KF, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700KF",1205.9,1205.9,1133.55,6,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i7,Sem Garantia,False,https://www.kabum.com.br/produto/189544/processador-intel-core-i7-10700kf-3-8ghz-5-1ghz-max-turbo-cache-16mb-lga-1200-bx8070110700kf,LGA1200,,False,Intel,Core I7,DDR4
2026-05-16,cpu,241051,"Processador Intel Core i9-12900KF, 3.2GHz (5.2GHz Max Turbo), Cache 30MB, 16 Núcleos, 24 Threads, LGA 1700 - BX8071512900KF",3659.36,3659.36,3110.46,15,5,20,True,Intel,Hardware/Processadores/Processador Intel/Core i9,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/241051/processador-intel-core-i9-12900kf-3-2ghz-5-2ghz-max-turbo-cache-30mb-16-nucleos-24-threads-lga-1700-bx8071512900kf,LGA1700,,False,Intel,Core i9,DDR4/DDR5
2026-05-16,cpu,229956,"Processador Intel Core I9-10900F, 2.80GHz, Cache 20MB, 10 Núcleos, 20 Threads, FCLGA 1200, Intel UHD Graphics 630",0.0,1423.9,1295.75,9,5,1,True,Intel,Hardware/Processadores/Processador Intel/Core i9,Sem Garantia,False,https://www.kabum.com.br/produto/229956/processador-intel-core-i9-10900f-2-80ghz-cache-20mb-10-nucleos-20-threads-fclga-1200-intel-uhd-graphics-630,LGA1200,,False,Intel,Core I9,DDR4
2026-05-16,cpu,524576,"Processador Intel Core I5 14400, 14ª Geração 3.5 Ghz, 4.7 Ghz Turbo, Cache 20mb, LGA1700 - Bx8071514400",0.0,1951.86,1756.67,10,5,2,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/524576/processador-intel-core-i5-14400-14-geracao-3-5-ghz-4-7-ghz-turbo-cache-20mb-lga1700-bx8071514400,LGA1700,,False,Intel,Core I5,DDR4/DDR5
2026-05-16,cpu,162098,"Processador Intel Core I5-10400, 2.90GHz (4.3GHz Turbo), Hexa Core, Cache 12MB, LGA 1200 - BX8070110400",0.0,1455.0,1193.1,18,5,5,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,True,https://www.kabum.com.br/produto/162098/processador-intel-core-i5-10400-2-90ghz-4-3ghz-turbo-hexa-core-cache-12mb-lga-1200-bx8070110400,LGA1200,,False,Intel,Core I5,DDR4
2026-05-16,cpu,466557,"Processador AMD Ryzen 7 7800x3d, 4.2GHz, 5.0GHz Max Turbo, Cache 104MB, Am5, C/ Vídeo E Sem Cooler - 100-100000910wof",0.0,2876.9,2589.21,10,5,19,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/466557/processador-amd-ryzen-7-7800x3d-4-2ghz-5-0ghz-max-turbo-cache-104mb-am5-c-video-e-sem-cooler-100-100000910wof,AM5,100000910.0,True,AMD,Ryzen 7,DDR5
2026-05-16,cpu,241050,"Processador Intel Core i9-12900K, 3.2GHz (5.2GHz Max Turbo), Cache 30MB, 16 Núcleos, 24 Threads, LGA 1700, Vídeo Integrado - BX8071512900K",3529.41,3529.41,3000.0,15,5,14,True,Intel,Hardware/Processadores/Processador Intel/Core i9,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/241050/processador-intel-core-i9-12900k-3-2ghz-5-2ghz-max-turbo-cache-30mb-16-nucleos-24-threads-lga-1700-video-integrado-bx8071512900k,LGA1700,,False,Intel,Core i9,DDR4/DDR5
2026-05-16,cpu,241047,"Processador Intel Core i5-12600KF, 3.7GHz (4.9Ghz Max Turbo), Cache 20MB, Quad Core, 16 Threads, LGA 1700 - BX8071512600KF",1399.98,1399.98,1399.98,0,5,37,True,Intel,Hardware/Processadores/Processador Intel/Core i5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/241047/processador-intel-core-i5-12600kf-3-7ghz-4-9ghz-max-turbo-cache-20mb-quad-core-16-threads-lga-1700-bx8071512600kf,LGA1700,,False,Intel,Core i5,DDR4/DDR5
2026-05-16,cpu,904662,"Processador Intel Core i9-14900F, até 5,80 GHz, Cache 36MB, Núcleos 24, Threads 32, - BX8071514900F",3411.75,3411.75,2899.99,15,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i9,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/904662/processador-intel-core-i9-14900f-ate-5-80-ghz-cache-36mb-nucleos-24-threads-32-bx8071514900f,,,False,Intel,Core i9,
2026-05-16,cpu,283710,"Processador Intel Core i7-12700, Cache 25MB, 2.1GHz (4.9GHz Max Turbo), LGA 1700 - BX8071512700",2941.16,2941.16,2499.99,15,5,17,True,Intel,Hardware/Processadores/Processador Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/283710/processador-intel-core-i7-12700-cache-25mb-2-1ghz-4-9ghz-max-turbo-lga-1700-bx8071512700,LGA1700,,False,Intel,Core i7,DDR4/DDR5
2026-05-16,cpu,162097,"Processador Intel Core I5-10400F, 2.9GHz (4.3GHz Turbo), Hexa Core, Cache 12MB, LGA 1200 - BX8070110400F",0.0,855.75,855.75,0,5,3,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/162097/processador-intel-core-i5-10400f-2-9ghz-4-3ghz-turbo-hexa-core-cache-12mb-lga-1200-bx8070110400f,LGA1200,,False,Intel,Core I5,DDR4
2026-05-16,cpu,739182,"Processador Amd Ryzen 5 5500, 3.6ghz, Cache 16mb, Hexa Core, 12 Threads, Am4 - 100-100000457box",0.0,781.0,702.9,10,5,10,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/739182/processador-amd-ryzen-5-5500-3-6ghz-cache-16mb-hexa-core-12-threads-am4-100-100000457box,AM4,,True,AMD,Ryzen 5,DDR4
2026-05-16,cpu,252600,"Processador Intel Core I9-10850K, 3.6GHz (5.2GHz), Cache 20MB, LGA 1200 - BX8070110850K",0.0,1493.9,1389.33,7,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i9,Sem Garantia,False,https://www.kabum.com.br/produto/252600/processador-intel-core-i9-10850k-3-6ghz-5-2ghz-cache-20mb-lga-1200-bx8070110850k,LGA1200,,False,Intel,Core I9,DDR4
2026-05-16,cpu,995252,Processador Intel i3-4150  3.50ghz  3mb Cache  FcLGA 1150,0.0,38.49,35.41,8,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/995252/processador-intel-i3-4150-3-50ghz-3mb-cache-fclga-1150,LGA1150,,False,Intel,,
2026-05-16,cpu,405801,"Processador AMD Ryzen 7 7700, 5.3GHz Max Turbo, Cache 40MB, AM5, 8 Núcleos, Vídeo Integrado - 100-100000592BOX",2941.16,2941.16,2499.99,15,5,40,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/405801/processador-amd-ryzen-7-7700-5-3ghz-max-turbo-cache-40mb-am5-8-nucleos-video-integrado-100-100000592box,AM5,,True,AMD,Ryzen 7,DDR5
2026-05-16,cpu,904661,"Processador Intel Core i9-14900, até 5,80 GHz, Cache 36MB, Núcleos 24, Threads 32, UHD Graphics 770 - BX8071514900",4882.34,4882.34,4149.99,15,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i9,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/904661/processador-intel-core-i9-14900-ate-5-80-ghz-cache-36mb-nucleos-24-threads-32-uhd-graphics-770-bx8071514900,,,False,Intel,Core i9,
2026-05-16,cpu,339271,"Processador Intel Core I3-12100, 30GHz, Cache 12MB, 8 Threads, LGA 1700 - Bx8071512100",0.0,1413.72,1413.72,0,5,1,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/339271/processador-intel-core-i3-12100-30ghz-cache-12mb-8-threads-lga-1700-bx8071512100,LGA1700,,False,Intel,Core I3,DDR4/DDR5
2026-05-16,cpu,352516,"Processador Intel I7-12700F, 2.1Ghz (4.9Ghz Turbo ), Cache 25MB, 20 Threads, Dual Core, LGA 1700 - BX8071512700F",0.0,2222.78,2000.5,10,5,3,True,Intel,Hardware/Processadores/Processador Intel/Core i7,Sem Garantia,False,https://www.kabum.com.br/produto/352516/processador-intel-i7-12700f-2-1ghz-4-9ghz-turbo-cache-25mb-20-threads-dual-core-lga-1700-bx8071512700f,LGA1700,,False,Intel,,DDR4/DDR5
2026-05-16,cpu,161591,"Processador AMD Ryzen 3 3200G, 3.6GHz (4GHz Max Turbo), Cache 6MB, AM4 - YD3200C5FHBOX",0.0,581.28,528.96,9,5,19,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,True,https://www.kabum.com.br/produto/161591/processador-amd-ryzen-3-3200g-3-6ghz-4ghz-max-turbo-cache-6mb-am4-yd3200c5fhbox,AM4,,True,AMD,Ryzen 3,DDR4
2026-05-16,cpu,524591,"Processador Intel Core I7 - 14700, 2.1GHz (5.40GHz Max Turbo), Cache 33MB, 28 Threads, LGA 1700",0.0,2509.0,2383.55,5,0,0,True,Intel,Hardware/Processadores/Processador Intel,Sem Garantia,False,https://www.kabum.com.br/produto/524591/processador-intel-core-i7-14700-2-1ghz-5-40ghz-max-turbo-cache-33mb-28-threads-lga-1700,LGA1700,,False,Intel,Core I7,DDR4/DDR5
2026-05-16,cpu,641550,"Adaptador Socket Para Processador Intel Lga 1700, Contact Frame, Preto, Coolmoon",0.0,78.85,78.85,0,5,4,True,Outros,Hardware/Processadores,Sem Garantia,False,https://www.kabum.com.br/produto/641550/adaptador-socket-para-processador-intel-lga-1700-contact-frame-preto-coolmoon,LGA1700,,False,Intel,,DDR4/DDR5
2026-05-16,cpu,532638,"Processador Intel I5-2400, 3.10ghz, 6mb Cache - Fclga1155.",0.0,98.79,91.87,7,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/532638/processador-intel-i5-2400-3-10ghz-6mb-cache-fclga1155-,LGA1155,,False,Intel,,
2026-05-16,cpu,327442,"Processador Intel I3-12100F, 3.3GHz, Cache 12MB, Quad Core, 8 Threads, LGA 1700 - BX8071512100F",0.0,609.0,609.0,0,5,2,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/327442/processador-intel-i3-12100f-3-3ghz-cache-12mb-quad-core-8-threads-lga-1700-bx8071512100f,LGA1700,,False,Intel,,DDR4/DDR5
2026-05-16,cpu,425201,"Processador Intel Core I7 7700, 3.60GHz 7ª Geração, Cache 8MB, 8 Threads - OEM  - 1151",0.0,585.9,539.03,8,5,6,True,Intel,Hardware/Processadores/Processador Intel/Core i7,Sem Garantia,False,https://www.kabum.com.br/produto/425201/processador-intel-core-i7-7700-3-60ghz-7-geracao-cache-8mb-8-threads-oem-1151,1151,,False,Intel,Core I7,DDR4
2026-05-16,cpu,696996,Processador Intel Core Ultra 9 Desktop Processor 285 - BX80768285,5247.05,5247.05,4459.99,15,0,0,True,Intel,Hardware/Processadores/Processador Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/696996/processador-intel-core-ultra-9-desktop-processor-285-bx80768285,,,False,Intel,Core Ultra 9,
2026-05-16,cpu,902593,"Processador Intel Core i7-9700 3.0ghz (4.7ghz Turbo Max), Socket LGA 1151, Ddr4, 12mb Cache, Uhd Graphics 630 - Oem",0.0,1406.28,1279.71,9,0,0,True,Intel,Hardware/Processadores/Processador Intel,Sem Garantia,True,https://www.kabum.com.br/produto/902593/processador-intel-core-i7-9700-3-0ghz-4-7ghz-turbo-max-socket-lga-1151-ddr4-12mb-cache-uhd-graphics-630-oem,LGA1151,,False,Intel,Core i7,DDR4
2026-05-16,cpu,238707,"Processador Intel Core i5-9500 Coffee Lake, 3.0GHz, LGA 1151, 9MB, S/ Cooler Tray - BX80684I9500",0.0,768.75,676.5,12,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/238707/processador-intel-core-i5-9500-coffee-lake-3-0ghz-lga-1151-9mb-s-cooler-tray-bx80684i9500,LGA1151,,True,Intel,Core i5,DDR4
2026-05-16,cpu,135650,Processador Core I5-9400 2.9ghz 9mb Coffe Lake Lga1151 Intel,776.08,776.08,737.28,5,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/135650/processador-intel-core-i5-9400-2-90ghz-4-10ghz-turbo-cache-9mb-lga-1151-vi-deo-integrado-bx80684i59400,LGA1151,,False,Intel,Core I5,DDR4
2026-05-16,cpu,522721,"Processador 1151 Core I5, 7400, 3.0ghz/6mb, 7ºg,  S/cooler",0.0,327.5,288.2,12,0,0,True,Intel,Hardware/Processadores/Processador Intel,Sem Garantia,False,https://www.kabum.com.br/produto/522721/processador-1151-core-i5-7400-3-0ghz-6mb-7-g-s-cooler,1151,,True,Intel,Core I5,DDR4
2026-05-16,cpu,920520,"Processador Intel Core i5-10400t 10° Geração LGA  1200 2,0ghz Cache 12 Mb Oem Tray",0.0,932.97,886.32,5,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/920520/processador-intel-core-i5-10400t-10-geracao-lga-1200-2-0ghz-cache-12-mb-oem-tray,LGA1200,,False,Intel,Core i5,DDR4
2026-05-16,cpu,1030389,Processador Amd Ryzen 7 5800xt 3.8ghz (max Turbo 4.8ghz) 36mb Cache Am4 100-100001582wof,0.0,2115.64,1946.39,8,0,0,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/1030389/processador-amd-ryzen-7-5800xt-3-8ghz-max-turbo-4-8ghz-36mb-cache-am4-100-100001582wof,AM4,100001582.0,False,AMD,Ryzen 7,DDR4
2026-05-16,cpu,464305,"Processador Intel I3-7100, 3.70ghz, 3mb Cache, Fclga1151",0.0,84.79,78.85,7,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/464305/processador-intel-i3-7100-3-70ghz-3mb-cache-fclga1151,LGA1151,,False,Intel,,DDR4
2026-05-16,cpu,1013938,"Processador Amd Ryzen 3 8300g, 4.2ghz (4.9ghz Max Turbo), 24mb Cache, Socket Am5, Com Cooler Amd - Oem",0.0,522.73,496.59,5,0,0,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/1013938/processador-amd-ryzen-3-8300g-4-2ghz-4-9ghz-max-turbo-24mb-cache-socket-am5-com-cooler-amd-oem,AM5,,True,AMD,Ryzen 3,DDR5
2026-05-16,cpu,283713,"Processador Intel Core i5-12400, 2.5GHz (4.4GHz Max Turbo), Cache 18MB, LGA 1700 - BX8071512400",0.0,1882.34,1599.99,15,5,153,True,Intel,Hardware/Processadores/Processador Intel/Core i5,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/283713/processador-intel-core-i5-12400-2-5ghz-4-4ghz-max-turbo-cache-18mb-lga-1700-bx8071512400,LGA1700,,False,Intel,Core i5,DDR4/DDR5
2026-05-16,cpu,689627,Processador Intel Core I3 81xx 3.6 1151 Oem,0.0,234.14,234.14,0,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/689627/processador-intel-core-i3-81xx-3-6-1151-oem,1151,,False,Intel,Core I3,DDR4
2026-05-16,cpu,502889,"Processador Intel I7-8700 4.6GHz, Cache 12MB, 12 Threads - Fclga1151",0.0,817.49,760.27,7,3,2,True,Intel,Hardware/Processadores/Processador Intel/Core i7,Sem Garantia,False,https://www.kabum.com.br/produto/502889/processador-intel-i7-8700-4-6ghz-cache-12mb-12-threads-fclga1151,LGA1151,,False,Intel,,DDR4
2026-05-16,cpu,647915,"Processador 1151 I3 9100 3,6Ghz(4,2 GHz) 6MB /4 NUC /4 THRE I3-9100 Intel",0.0,293.75,258.5,12,0,0,True,Intel,Hardware/Processadores/Processador Intel,Sem Garantia,False,https://www.kabum.com.br/produto/647915/processador-1151-core-i3-9100-3-6ghz-6mb-s-cooler-tray-9-g-i3-9100-intel,1151,,False,Intel,,DDR4
2026-05-16,cpu,904610,"Processador Intel Core i5-7500 3.4ghz (3.8ghz Turbo Max), Socket LGA 1151, Ddr4, 6mb Cache, Hd Graphics 630 - Oem",0.0,322.03,293.05,9,0,0,True,Intel,Hardware/Processadores/Processador Intel,Sem Garantia,True,https://www.kabum.com.br/produto/904610/processador-intel-core-i5-7500-3-4ghz-3-8ghz-turbo-max-socket-lga-1151-ddr4-6mb-cache-hd-graphics-630-oem,LGA1151,,False,Intel,Core i5,DDR4
2026-05-16,cpu,524589,"Processador Intel Core I3 14100f, 14ª Geração, 3.5 Ghz, 4.7 Ghz Turbo, Cache 12mb Lga 1700, Sem Vídeo - Bx8071514100f",0.0,783.32,704.99,10,5,1,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/524589/processador-intel-core-i3-14100f-14-geracao-3-5-ghz-4-7-ghz-turbo-cache-12mb-lga-1700-sem-video-bx8071514100f,LGA1700,,False,Intel,Core I3,DDR4/DDR5
2026-05-16,cpu,1022099,Processador Intel Core i5 11400f LGA  1200 2.6 Ghz Base 4.4 Ghz Max 12 Mb Cache 6-core 12-threads Tray Com Cooler Bx80708,0.0,943.27,943.27,0,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/1022099/processador-intel-core-i5-11400f-lga-1200-2-6-ghz-base-4-4-ghz-max-12-mb-cache-6-core-12-threads-tray-com-cooler-bx80708,LGA1200,,True,Intel,Core i5,DDR4
2026-05-16,cpu,619950,"Processador AMD Ryzen 9 5900XT, 3.3GHz (4.8GHz Turbo) Cache 72MB,  AM4, 16 Nucleos 32 Threads - 100-100001581wof",0.0,2900.88,2610.79,10,5,1,True,AMD,Hardware/Processadores/Processador AMD/Ryzen,Sem Garantia,False,https://www.kabum.com.br/produto/619950/processador-amd-ryzen-9-5900xt-3-3ghz-4-8ghz-turbo-cache-72mb-am4-16-nucleos-32-threads-100-100001581wof,AM4,100001581.0,False,AMD,Ryzen 9,DDR4
2026-05-16,cpu,510563,"Processador Intel Core I7 14700kF, 3.4 GHz (5.6GHZ Turbo), Cache 33MB, LGA1700 - Bx8071514700kf",0.0,2599.0,2469.05,5,5,1,True,Intel,Hardware/Processadores/Processador Intel,Sem Garantia,False,https://www.kabum.com.br/produto/510563/processador-intel-core-i7-14700kf-3-4-ghz-5-6ghz-turbo-cache-33mb-lga1700-bx8071514700kf,LGA1700,,False,Intel,Core I7,DDR4/DDR5
2026-05-16,cpu,995239,Processador Intel i5-10500 3.1ghz 12mb Cache FcLGA 1200,0.0,866.49,805.84,7,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/995239/processador-intel-i5-10500-3-1ghz-12mb-cache-fclga-1200,LGA1200,,False,Intel,,DDR4
2026-05-16,cpu,527229,"Processador Intel I5-9500, 4,40ghz, 9mb Cache - Fclga1151",0.0,598.79,556.87,7,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/527229/processador-intel-i5-9500-4-40ghz-9mb-cache-fclga1151,LGA1151,,False,Intel,,DDR4
2026-05-16,cpu,907506,"Processador Intel Core i5-4590 3.3ghz (3.7ghz Turbo Max), Socket LGA 1150, Ddr3/DDR3l, 6mb Cache, Hd Graphics 4600 - Oem",0.0,184.13,167.56,9,0,0,True,Intel,Hardware/Processadores/Processador Intel,Sem Garantia,True,https://www.kabum.com.br/produto/907506/processador-intel-core-i5-4590-3-3ghz-3-7ghz-turbo-max-socket-lga-1150-ddr3-ddr3l-6mb-cache-hd-graphics-4600-oem,LGA1150,,False,Intel,Core i5,
2026-05-16,cpu,1029081,"Processador Intel Core i3-8100 8° Geração LGA  1151 3,60ghz Cache 6 Mb Oem Tray",216.91,216.91,216.91,0,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/1029081/processador-intel-core-i3-8100-8-geracao-lga-1151-3-60ghz-cache-6-mb-oem-tray,LGA1151,,False,Intel,Core i3,DDR4
2026-05-16,cpu,457006,"Processador Intel Core I3-8100, LGA 1151, 3.6GHz, 6MB, 4 Núcleos, 4 Threads, S/ Cooler Tray",0.0,220.0,193.6,12,5,2,True,Intel,Hardware/Processadores/Processador Intel/Core i3,Sem Garantia,False,https://www.kabum.com.br/produto/457006/processador-intel-1151-core-i3-8100-3-6ghz-6mb-s-cooler-tray-8-g-i3-8100,LGA1151,,True,Intel,Core I3,DDR4
2026-05-16,cpu,640442,"Adaptador Socket Para Processador Amd Am5, Contact Frame, Preto, Coolmoon",0.0,78.85,78.85,0,4,2,True,Outros,Hardware/Processadores/Processador AMD,Sem Garantia,False,https://www.kabum.com.br/produto/640442/adaptador-socket-para-processador-amd-am5-contact-frame-preto-coolmoon,AM5,,False,AMD,,DDR5
2026-05-16,cpu,994834,Processador Intel 1151p Core i5 9400 2.90ghz Oem S/ Cooler,0.0,779.9,779.9,0,0,0,True,Intel,Hardware/Processadores/Processador Intel/Core i5,Sem Garantia,False,https://www.kabum.com.br/produto/994834/processador-intel-1151p-core-i5-9400-2-90ghz-oem-s-cooler,,,True,Intel,Core i5,
