data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
2026-05-16,placa_mae,791901,"Placa Mãe Asus Tuf Gaming B860m-plus Wifi, Intel LGA  1851, Matx, Wf/blt, Ddr5 - Tuf Gaming B860m-plus Wifi",0.0,1859.0,1710.28,8,0,0,True,ASUS,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/791901/placa-mae-asus-tuf-gaming-b860m-plus-wifi-intel-lga-1851-matx-wf-blt-ddr5-tuf-gaming-b860m-plus-wifi
2026-05-16,placa_mae,504413,Placa Mãe I3/i5/i7 Pcware Ipmh610g,0.0,641.02,641.02,0,0,0,True,PCWARE,Hardware/Placas-mãe,Sem Garantia,False,https://www.kabum.com.br/produto/504413/placa-mae-i3-i5-i7-pcware-ipmh610g
2026-05-16,placa_mae,996221,Placa Mãe Asus A620am-plus Tuf Gaming Ddr5 Am5,0.0,789.0,741.66,6,0,0,True,ASUS,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/996221/placa-mae-asus-a620am-plus-tuf-gaming-ddr5-am5
2026-05-16,placa_mae,519985,"Placa Mãe Gigabyte B760m H, DDR4, Micro ATX, LGA1700",0.0,901.9,901.9,0,0,0,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/519985/placa-mae-gigabyte-b760m-h-ddr4-micro-atx-lga1700
2026-05-16,placa_mae,239264,"Placa-Mãe Asus Prime B550M-K, AMD AM4, mATX, DDR4, Slot M.2",0.0,1279.99,1151.99,10,0,0,True,ASUS,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/239264/placa-mae-asus-prime-b550m-k-amd-am4-matx-ddr4-slot-m-2
2026-05-16,placa_mae,816660,Placa Mãe Brazil PC H81 Intel LGA  1150 H81 M.2,0.0,241.33,241.33,0,0,0,True,Brazil PC,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,True,https://www.kabum.com.br/produto/816660/placa-mae-brazil-pc-h81-intel-lga-1150-h81-m-2
2026-05-16,placa_mae,742067,"Placa Mãe Hayom H61 M2 Intel 1155, Ddr3, Micro Atx- Oem",0.0,181.8,172.71,5,0,0,True,Hayom,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/742067/placa-mae-hayom-h61-m2-intel-1155-ddr3-micro-atx-oem
2026-05-16,placa_mae,1029133,"Placa De Video, Gpu, Amd, Radeon, Rx 5600, 6gb, 192bits, Gddr6, Dual Fan - Gpuvk56006gb2f",1998.75,1998.75,1698.94,15,0,0,True,Vinik,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/1029133/placa-de-video-gpu-amd-radeon-rx-5600-6gb-192bits-gddr6-dual-fan-gpuvk56006gb2f
2026-05-16,placa_mae,1003678,Placa Mãe Asus Rog Strix X870e-h Gaming Wifi7 Am5 4xDDR5 Amd X870e Atx,0.0,3329.0,2962.81,11,0,0,True,ASUS,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/1003678/placa-mae-asus-rog-strix-x870e-h-gaming-wifi7-am5-4xddr5-amd-x870e-atx
2026-05-16,placa_mae,534550,"Placa Mãe Asus Tuf Gaming B760m-e, D4, DDR4, LGA1700, Micro ATX",0.0,2137.42,1923.68,10,5,4,True,ASUS,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/534550/placa-mae-asus-tuf-gaming-b760m-e-d4-ddr4-lga1700-micro-atx
