data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,ssd_interface,ssd_geracao_pcie,ssd_capacidade_gb,ssd_notebook
2026-05-16,ssd,1021330,SSD M.2 Nvme Gen5 Pny Xlr8 1TB 11.500mb/s SSD PCie 5.0 M.2 Nvme Gen5 - Cs3150-xhs,0.0,1683.16,1599.0,5,0,0,True,Pny,Hardware/SSD/SSD PCIe NVMe U.2 Enterprise,Sem Garantia,True,https://www.kabum.com.br/produto/1021330/ssd-m-2-nvme-gen5-pny-xlr8-1tb-11-500mb-s-ssd-pcie-5-0-m-2-nvme-gen5-cs3150-xhs,NVMe,None,1024.0,False
2026-05-16,ssd,956760,SSD Sandisk Plus 250gb 545mb/s - Sdssda-250g-g28,0.0,519.9,519.9,0,0,0,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/956760/ssd-sandisk-plus-250gb-545mb-s-sdssda-250g-g28,,,250.0,False
2026-05-16,ssd,1008306,Hagibis SSD 2230 M2 Nvme SSD Com Ventilador Usb 32 Verde,0.0,306.67,306.67,0,0,0,True,Outros,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,True,https://www.kabum.com.br/produto/1008306/hagibis-ssd-2230-m2-nvme-ssd-com-ventilador-usb-32-verde,NVMe,,,True
2026-05-16,ssd,1022029,SSD Externo 2TB Usb 3.2 Gen2 1050mbs Com Leitor Biometrico  Ps1000pro Fanxiang,0.0,1417.5,1233.22,13,0,0,True,Outros,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,False,https://www.kabum.com.br/produto/1022029/ssd-externo-2tb-usb-3-2-gen2-1050mbs-com-leitor-biometrico-ps1000pro-fanxiang,,None,2048.0,False
2026-05-16,ssd,1037976,"SSD 2.5"" 120GB Sata Iii Clanm Leitura Rápida Para Notebook E PC",0.0,157.37,157.37,0,0,0,True,Clanm,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1037976/ssd-2-5-120gb-sata-iii-clanm-leitura-rapida-para-notebook-e-pc,SATA,,120.0,True
2026-05-16,ssd,987648,"SSD Hiksemi Future S, 2048GB, M.2 2230, Leitura 7400mb/s, Gravacao 6500mb/s, Hs-ssd-futures-2048g",0.0,2466.9,2220.21,10,0,0,True,Hiksemi,Hardware/SSD/SSD M.2 SATA,Sem Garantia,False,https://www.kabum.com.br/produto/987648/ssd-hiksemi-future-s-2048gb-m-2-2230-leitura-7400mb-s-gravacao-6500mb-s-hs-ssd-futures-2048g,NVMe,,2048.0,True
2026-05-16,ssd,728188,SSD Gamer Redragon Rock 120GB Sata 3 Leitura 520mb/s Gravação 470mb/s Gd-310,0.0,295.89,295.89,0,0,0,True,Redragon,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/728188/ssd-redragon-rock-120gb-sata-iii-2-5-leitura-e-gravacao-520mb-s-470mb-s-gd-310,SATA,,120.0,False
2026-05-16,ssd,1021327,SSD M.2 Nvme Gen5 Crucial T710 2TB  Dissipador 14.500mb/s SSD PCie 5.0 M.2 Nvme Gen5 - Ct2000t710ssdsd5-01,0.0,3705.0,3519.75,5,0,0,True,Crucial,Hardware/SSD/SSD PCIe NVMe U.2 Enterprise,Sem Garantia,True,https://www.kabum.com.br/produto/1021327/ssd-m-2-nvme-gen5-crucial-t710-2tb-dissipador-14-500mb-s-ssd-pcie-5-0-m-2-nvme-gen5-ct2000t710ssdsd5-01,NVMe,None,2048.0,False
2026-05-16,ssd,1038173,"Hd 240GB Bestoss SSD, Sata Iii 6gb/s, 2,5""",0.0,749.97,712.47,5,0,0,True,Outros,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1038173/hd-240gb-bestoss-ssd-sata-iii-6gb-s-2-5-,SATA,,240.0,False
2026-05-16,ssd,989476,"SSD Lexar 512gb 2,5"" Sata 3 - Lnq100x512g-rnnng",0.0,932.89,858.26,8,0,0,True,Lexar,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/989476/ssd-lexar-512gb-2-5-sata-3-lnq100x512g-rnnng,SATA,,512.0,False
2026-05-16,ssd,989474,"SSD Lexar 1TB 2,5"" Sata 3 - Lnq100x001t-rnnng",0.0,1795.33,1651.7,8,0,0,True,Lexar,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/989474/ssd-lexar-1tb-2-5-sata-3-lnq100x001t-rnnng,SATA,,1024.0,False
2026-05-16,ssd,1007301,"SSD Keepdata Turbo 1TB, Nvme, M.2 2280, Leitura 2400mb/s E Gravação 1700mb/s - Kdnv1t-j12",0.0,1255.81,1142.79,9,0,0,True,KEEPDATA,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/1007301/ssd-keepdata-turbo-1tb-nvme-m-2-2280-leitura-2400mb-s-e-gravacao-1700mb-s-kdnv1t-j12,NVMe,,1024.0,False
2026-05-16,ssd,909005,"SSD Rise Mode Gamer Line, 1TB, Leitura: 530MB/s, Gravação: 520MB/s, SATA III,  Preto - RM-SSD-1TB",0.0,1041.79,1041.79,0,0,0,True,Rise Mode,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/909005/ssd-gamer-rise-mode-line-1tb-2-5-sata-iii-leitura-535mb-s-gravacao-435mb-s-rm-ssd-1tb,SATA,,1024.0,False
2026-05-16,ssd,926800,"SSD Patriot Burst Elite 960gb, Sata Iii 6gb/s, 2.5"" - Pbe960gs25ssdr",0.0,1101.74,1002.58,9,0,0,True,Patriot,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/926800/ssd-patriot-burst-elite-960gb-sata-iii-6gb-s-2-5-pbe960gs25ssdr,SATA,,960.0,False
2026-05-16,ssd,1034664,SSD Sandisk Ultra 3d 1TB Interno 2.5 Pol 560mb/s Sata 3 Preto,0.0,1398.0,1398.0,0,0,0,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1034664/ssd-sandisk-ultra-3d-1tb-interno-2-5-pol-560mb-s-sata-3-preto,SATA,,1024.0,False
2026-05-16,ssd,650379,"SSD Goline 2,5” "",sata Iii 120GB",0.0,278.0,278.0,0,0,0,True,GOLINE,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/650379/ssd-goline-2-5-sata-iii-120gb,SATA,,120.0,False
2026-05-16,ssd,833889,"SSD Hiksemi Future, 512gb, M.2 2280, PCie Nvme, Leitura 7050mb/s, Gravacao 4200mb/s, Hs-ssd-future-512g",0.0,908.0,908.0,0,0,0,True,Hiksemi,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/833889/ssd-hiksemi-future-512gb-m-2-2280-pcie-nvme-leitura-7050mb-s-gravacao-4200mb-s-hs-ssd-future-512g,NVMe,,512.0,False
2026-05-16,ssd,1034612,"SSD Keepdata 480GB Sata Iii 6gb/s, Leitura Até 550mb/s E Gravação Até 500mb/s - Kds480g-l21",0.0,614.94,559.6,9,0,0,True,KEEPDATA,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/1034612/ssd-keepdata-480gb-sata-iii-6gb-s-leitura-ate-550mb-s-e-gravacao-ate-500mb-s-kds480g-l21,SATA,,480.0,False
2026-05-16,ssd,1000380,"SSD Nvme Keepdata Turbo 512gb, M.2 2280, PCie Gen3 X4, Leitura Até 2400 Mb/s E Gravação Até 1700 Mb/s - Kdnv512g-j12",0.0,795.06,723.5,9,0,0,True,KEEPDATA,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,True,https://www.kabum.com.br/produto/1000380/ssd-nvme-keepdata-turbo-512gb-m-2-2280-pcie-gen3-x4-leitura-ate-2400-mb-s-e-gravacao-ate-1700-mb-s-kdnv512g-j12,NVMe,None,512.0,False
2026-05-16,ssd,887244,SSD Macrovip 256gb 2.5” Sata 3 - Mv256gb,0.0,388.5,388.5,0,0,0,True,MACROVIP,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/887244/ssd-macrovip-256gb-2-5-sata-3-mv256gb,SATA,,256.0,False
2026-05-16,ssd,1022112,SSD Ftx 2TB Sata 3 Leitura E Gravação 530mb/s - 470mb/s Ftx-ssd 2.5-2t,0.0,1287.5,1287.5,0,0,0,True,Outros,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1022112/ssd-ftx-2tb-sata-3-leitura-e-gravacao-530mb-s-470mb-s-ftx-ssd-2-5-2t,SATA,,2048.0,False
2026-05-16,ssd,1013983,SSD 240GB 2.5 Sata Iii,0.0,328.79,328.79,0,0,0,True,Outros,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1013983/ssd-240gb-2-5-sata-iii,SATA,,240.0,False
2026-05-16,ssd,902902,"SSD 240gb Keepdata, Kds240g-l21",0.0,368.0,368.0,0,0,0,True,KEEPDATA,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/902902/ssd-240gb-keepdata-kds240g-l21,,,240.0,False
2026-05-16,ssd,1007301,"SSD Keepdata Turbo 1TB, Nvme, M.2 2280, Leitura 2400mb/s E Gravação 1700mb/s - Kdnv1t-j12",0.0,1255.81,1142.79,9,0,0,True,KEEPDATA,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/1007301/ssd-keepdata-turbo-1tb-nvme-m-2-2280-leitura-2400mb-s-e-gravacao-1700mb-s-kdnv1t-j12,NVMe,,1024.0,False
2026-05-16,ssd,1013983,SSD 240GB 2.5 Sata Iii,0.0,328.79,328.79,0,0,0,True,Outros,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1013983/ssd-240gb-2-5-sata-iii,SATA,,240.0,False
2026-05-16,ssd,902902,"SSD 240gb Keepdata, Kds240g-l21",0.0,368.0,368.0,0,0,0,True,KEEPDATA,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/902902/ssd-240gb-keepdata-kds240g-l21,,,240.0,False
2026-05-16,ssd,887244,SSD Macrovip 256gb 2.5” Sata 3 - Mv256gb,0.0,388.5,388.5,0,0,0,True,MACROVIP,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/887244/ssd-macrovip-256gb-2-5-sata-3-mv256gb,SATA,,256.0,False
2026-05-16,ssd,779230,SSD 256gb Nvme M.2 2280 Adata Legend 710,0.0,1099.99,1044.99,5,0,0,True,Adata,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,True,https://www.kabum.com.br/produto/779230/ssd-256gb-nvme-m-2-2280-adata-legend-710,NVMe,,256.0,False
2026-05-16,ssd,1028996,Hd SSD Interno 480GB Sata 3 WD Wd Green,0.0,1212.99,1164.47,4,0,0,True,WD,Hardware/SSD/SSD SATA,Sem Garantia,True,https://www.kabum.com.br/produto/1028996/hd-ssd-interno-480gb-sata-3-wd-wd-green,SATA,,480.0,False
2026-05-16,ssd,956245,"SSD Kingston A400 960GB, 2.5"" SATA 3, Leitura 500MB/s E Gravação 450MB/s - Sa400s37/960g",0.0,1499.99,1199.99,20,0,0,True,Kingston,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/956245/ssd-kingston-960gb,SATA,,960.0,False
2026-05-16,ssd,647836,Crucial - SSD Usb-c Externo X9 Pro 2 Tb - Cinza -ct2000x9prossd9,0.0,2319.89,2319.89,0,0,0,True,Crucial,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,False,https://www.kabum.com.br/produto/647836/crucial-ssd-usb-c-externo-x9-pro-2-tb-cinza-ct2000x9prossd9,,,2048.0,False
2026-05-16,ssd,540642,"SSD Externo Crucial Leit X10 Pro Series, 1TB, USB-C 3.2, 2100mb/s - Ct1000x10prossd9",0.0,2114.17,2114.17,0,0,0,True,Crucial,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,False,https://www.kabum.com.br/produto/540642/ssd-externo-crucial-leit-x10-pro-series-1tb-usb-c-3-2-2100mb-s-ct1000x10prossd9,,,1024.0,False
2026-05-16,ssd,620702,Disco Sólido Externo Samsung Portable SSD T7 Mu-pc1t0 1TB Azul,0.0,1999.99,1939.99,3,0,0,True,Samsung,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,True,https://www.kabum.com.br/produto/620702/disco-solido-externo-samsung-portable-ssd-t7-mu-pc1t0-1tb-azul,,,1024.0,False
2026-05-16,ssd,1021921,"SSD Crucial Bx500 500gb Sata Lll 2,5""",0.0,729.0,656.1,10,0,0,True,Crucial,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1021921/ssd-crucial-bx500-500gb-sata-lll-2-5-,SATA,,500.0,False
2026-05-16,ssd,1020633,SSD Externo Kingston Portátil De 1TB Usb 3.2 Sxs1000/1000g,0.0,1139.0,1025.1,10,0,0,True,Kingston,Hardware/SSD,Sem Garantia,False,https://www.kabum.com.br/produto/1020633/ssd-externo-kingston-portatil-de-1tb-usb-3-2-sxs1000-1000g,,,1024.0,False
2026-05-16,ssd,1036256,Case Adaptador Hd M.2 Ngff Ou Nvme Para Type-c/ Usb3.0,0.0,149.57,149.57,0,0,0,True,F3,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/1036256/case-adaptador-hd-m-2-ngff-ou-nvme-para-type-c-usb3-0,NVMe,,,False
2026-05-16,ssd,400920,SSD 250GB S700 HP Sata 3 2.5Polegadas - 2dp98aa abb,0.0,387.11,387.11,0,0,0,True,Hp,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/400920/ssd-250gb-s700-hp-sata-3-2-5polegadas-2dp98aa-abb,SATA,,250.0,False
2026-05-16,ssd,777124,SSD-m2-pcle 3.0 Ember Redragon 1TB,0.0,1100.0,880.0,20,0,0,True,Redragon,Hardware/SSD/SSD M.2 SATA,Sem Garantia,False,https://www.kabum.com.br/produto/777124/ssd-m2-pcle-3-0-ember-redragon-1tb,,,1024.0,False
2026-05-16,ssd,1028988,SSD PCyes M.2 2280 Nvme PCie 3.0x4 256gb - Leitura 1700mb Gravação 1200mb/s - SSDNVMEg3py256gb,0.0,635.88,635.88,0,0,0,True,PCYES,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/1028988/ssd-pcyes-m-2-2280-nvme-pcie-3-0x4-256gb-leitura-1700mb-gravacao-1200mb-s-ssdnvmeg3py256gb,NVMe,3.0,256.0,False
2026-05-16,ssd,457354,"Case Knup Para HD 2.5 USB, Para Notebook, Caddy, 9.5mm - Kp-hd010-1",0.0,26.96,26.96,0,0,0,True,Knup,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/457354/case-knup-para-hd-2-5-usb-para-notebook-caddy-9-5mm-kp-hd010-1,,,,True
2026-05-16,ssd,1006043,Case Lexar E300 SSD M.2 Nvme Usb-c 3.2 Gen 2 - A Mais Rápida E Segura,0.0,149.99,149.99,0,0,0,True,Lexar,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/1006043/case-lexar-e300-ssd-m-2-nvme-usb-c-3-2-gen-2-a-mais-rapida-e-segura,NVMe,None,,False
2026-05-16,ssd,1006038,Case Lexar SSD M.2 Nvme Alumínio - Dissipação Térmica Premium,0.0,149.99,149.99,0,0,0,True,Lexar,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/1006038/case-lexar-ssd-m-2-nvme-aluminio-dissipacao-termica-premium,NVMe,,,False
2026-05-16,ssd,1006042,Case SSD M.2 Nvme Lexar 10gbps Usb-c 3.2: Velocidade Extrema 1050mb/s,0.0,149.99,149.99,0,0,0,True,Lexar,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/1006042/case-ssd-m-2-nvme-lexar-10gbps-usb-c-3-2-velocidade-extrema-1050mb-s,NVMe,,10.0,False
2026-05-16,ssd,1006045,Case Lexar E300 SSD M.2 Nvme Usb 3.2 Gen2 - Ultrarrápido Cinza,0.0,149.99,149.99,0,0,0,True,Lexar,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/1006045/case-lexar-e300-ssd-m-2-nvme-usb-3-2-gen2-ultrarrapido-cinza,NVMe,None,,False
2026-05-16,ssd,1034963,SSD Kingfast 512gb,0.0,439.99,439.99,0,0,0,True,KingFast,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1034963/ssd-kingfast-512gb,,,512.0,False
2026-05-16,ssd,1023074,"SSD Kingston 480GB 2.5"" Sata 3 - Sa400s37/480g",0.0,1114.21,1114.21,0,0,0,True,Kingston,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1023074/ssd-kingston-480gb-2-5-sata-3-sa400s37-480g,SATA,,480.0,False
2026-05-16,ssd,1023073,"SSD Kingston 240GB 2.5"" Sata 3 - Sa400s37/240g",0.0,746.57,746.57,0,0,0,True,Kingston,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1023073/ssd-kingston-240gb-2-5-sata-3-sa400s37-240g,SATA,,240.0,False
2026-05-16,ssd,1022991,SSD Externo Kingston 500gb Portátil Xs2000 - Prata / Preto (sxs2000/500g),0.0,1604.41,1604.41,0,0,0,True,Kingston,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,False,https://www.kabum.com.br/produto/1022991/ssd-externo-kingston-500gb-portatil-xs2000-prata-preto-sxs2000-500g-,,,500.0,False
2026-05-16,ssd,1023441,SSD Crucial M.2 2TB E100 Nvme - Ct2000e100ssd8,0.0,2930.06,2930.06,0,0,0,True,Crucial,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/1023441/ssd-crucial-m-2-2tb-e100-nvme-ct2000e100ssd8,NVMe,,2048.0,False
2026-05-16,ssd,1021042,SSD Externo Sandisk 1TB Extreme Ps5 Portátil / Usb-c 3.2 - Branco (sdssde62p-1t00-g25),0.0,2693.74,2693.74,0,0,0,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,False,https://www.kabum.com.br/produto/1021042/ssd-externo-sandisk-1tb-extreme-ps5-portatil-usb-c-3-2-branco-sdssde62p-1t00-g25-,,,1024.0,False
2026-05-16,ssd,912964,Gabinete Case Externa Wavlink M.2 Nvme PCie B+m/m-key,0.0,656.02,623.22,5,0,0,True,Outros,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/912964/gabinete-case-externa-wavlink-m-2-nvme-pcie-b-m-m-key,NVMe,,,False
2026-05-16,ssd,945224,SSD Portátil Sandisk Creator Series Pro 1TB Usb 3.2 Gen 2,0.0,2331.55,2214.97,5,0,0,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,True,https://www.kabum.com.br/produto/945224/ssd-externo-sandisk-1tb-creator-pro-portatil-usb-c-3-2-azul,,None,1024.0,False
2026-05-16,ssd,1033231,SSD Portátil Sandisk 1TB Edição Copa Do Mundo Fifa 2026,0.0,5841.52,5549.44,5,0,0,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,True,https://www.kabum.com.br/produto/1033231/ssd-portatil-sandisk-1tb-edicao-copa-do-mundo-fifa-2026,,,1024.0,False
2026-05-16,ssd,1012071,SSD Externo Sandisk Creator Series 8tb Usb-c De Mesa 3.2,0.0,10023.29,9522.13,5,0,0,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,True,https://www.kabum.com.br/produto/1012071/ssd-externo-sandisk-creator-series-8tb-usb-c-de-mesa-3-2,,,8192.0,False
2026-05-16,ssd,1020608,"Sandisk SSD Portátil Extreme Pro De 1 Tb - Até 2000 Mb/s - Usb-c, Usb 3.2 Gen 2x2 - Unidade De Estado Sólido Externa - Sdssde81-1t00-g25, Preto",0.0,2049.0,1844.1,10,0,0,True,SanDisk,Hardware/SSD,Sem Garantia,False,https://www.kabum.com.br/produto/1020608/sandisk-ssd-portatil-extreme-pro-de-1-tb-ate-2000-mb-s-usb-c-usb-3-2-gen-2x2-unidade-de-estado-solido-externa-sdssde81-1t00-g25-preto,,None,1024.0,False
2026-05-16,ssd,409452,"Ssd Lexar 480GB Nq100 Sata Iii 2,5’’ - Lnq100x480g-rnnng",0.0,658.0,658.0,0,0,0,True,Lexar,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/409452/ssd-lexar-480gb-nq100-sata-iii-2-5-lnq100x480g-rnnng,SATA,,480.0,False
2026-05-16,ssd,955135,Case Externa Ugreen SSD M.2 Nvme 10 Gbps PCie Usb C 3.1 ( Capacidade 4 Tb ),0.0,379.0,360.05,5,0,0,True,Ugreen,Hardware/SSD/Acessórios,Sem Garantia,True,https://www.kabum.com.br/produto/955135/case-externa-ugreen-ssd-m-2-nvme-10-gbps-pcie-usb-c-3-1-capacidade-4-tb-,NVMe,,4096.0,False
2026-05-16,ssd,934695,SSD Sandisk Plus 1TB - Sdssda-1t00-g28,0.0,997.59,997.59,0,0,0,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/934695/ssd-sandisk-plus-1tb-sdssda-1t00-g28,,,1024.0,False
2026-05-16,ssd,1012072,SSD Externo Sandisk Creator Series 4TB Usb-c De Mesa 3.2,0.0,5027.26,4775.9,5,0,0,True,SanDisk,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,True,https://www.kabum.com.br/produto/1012072/ssd-externo-sandisk-creator-series-4tb-usb-c-de-mesa-3-2,,,4096.0,False
2026-05-16,ssd,1005281,"SSD 2TB Crucial P310, M.2 2280 PCie 3x4 Nvme 1.3, Leitura 1700mb S, Grav. 1000mb S - Ct2000p310ssd8",0.0,3999.0,3999.0,0,0,0,True,Outros,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/1005281/ssd-2tb-crucial-p310-m-2-2280-pcie-3x4-nvme-1-3-leitura-1700mb-s-grav-1000mb-s-ct2000p310ssd8,NVMe,,2048.0,False
2026-05-16,ssd,1003162,"SSD 2TB Crucial P310, M.2 2280 PCie 3x4 Nvme 1.3, Leitura 1700mb/s, Grav. 1000mb/s - Ct2000p310ssd8",0.0,4449.95,4004.96,10,0,0,True,Crucial,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/1003162/ssd-2tb-crucial-p310-m-2-2280-pcie-3x4-nvme-1-3-leitura-1700mb-s-grav-1000mb-s-ct2000p310ssd8,NVMe,,2048.0,False
2026-05-16,ssd,1028997,Hd SSD Disco Sólido Interno SSD 240GB 2.5 PC Vídeo Game Notebook,0.0,310.99,307.88,1,0,0,True,Ceamere,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1028997/hd-ssd-disco-solido-interno-ssd-240gb-2-5-pc-video-game-notebook,,,240.0,True
2026-05-16,ssd,903491,Cabo Sata - Vermelho - 50cm,0.0,40.99,36.89,10,0,0,True,Outros,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/903491/cabo-sata-vermelho-50cm,SATA,,,False
2026-05-16,ssd,903494,Cabo Sata - Vermelho - 20cm,0.0,37.99,34.19,10,0,0,True,Outros,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/903494/cabo-sata-vermelho-20cm,SATA,,,False
2026-05-16,ssd,903492,Cabo Sata - Vermelho - 1 Metro,0.0,55.99,50.39,10,0,0,True,Outros,Hardware/SSD/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/903492/cabo-sata-vermelho-1-metro,SATA,,,False
2026-05-16,ssd,1036223,SSD Sandisk Plus 2.5' Sata 480GB Sdssda-480g-g26 Sandisk,0.0,601.79,589.75,2,0,0,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1036223/ssd-sandisk-plus-2-5-sata-480gb-sdssda-480g-g26-sandisk,SATA,,480.0,False
2026-05-16,ssd,1036259,SSD Sandisk Plus 2.5' Sata 480GB Sdssda-480g-g26,0.0,601.79,589.75,2,0,0,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1036259/ssd-sandisk-plus-2-5-sata-480gb-sdssda-480g-g26,SATA,,480.0,False
2026-05-16,ssd,1036222,SSD Sandisk Plus 2.5' Sata 480GB Sdssda-480g-g26 Sandisk,0.0,601.79,589.75,2,0,0,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1036222/ssd-sandisk-plus-2-5-sata-480gb-sdssda-480g-g26-sandisk,SATA,,480.0,False
2026-05-16,ssd,1038176,"Hd SSD M.2 Nvme 1TB Lexar Nq790, PCie Gen4x4 - Lnq790x001t-rnnng",0.0,2638.86,2506.92,5,0,0,True,Lexar,Hardware/SSD/SSD PCIe NVMe,Sem Garantia,False,https://www.kabum.com.br/produto/1038176/hd-ssd-m-2-nvme-1tb-lexar-nq790-pcie-gen4x4-lnq790x001t-rnnng,NVMe,None,1024.0,False
2026-05-16,ssd,1038172,"Hd 256gb Lexar Nq100 SSD, Sata Iii 6gb/s, 2,5"" - Lnq100x256g-rnnng",0.0,861.08,818.03,5,0,0,True,Lexar,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1038172/hd-256gb-lexar-nq100-ssd-sata-iii-6gb-s-2-5-lnq100x256g-rnnng,SATA,,256.0,False
2026-05-16,ssd,1034928,SSD Externo 128GB Hiksemi Usb Tipo C Preto Hs-essd-t200n 128g,0.0,210.0,172.2,18,0,0,True,Hiksemi,Hardware/SSD/SSD Externo / Portátil,Sem Garantia,True,https://www.kabum.com.br/produto/1034928/ssd-externo-128gb-hiksemi-usb-tipo-c-preto-hs-essd-t200n-128g,,,128.0,False
2026-05-16,ssd,1037484,Disco Sólido Interno Sandisk SSD Plus Sdssda-480g-g26 480GB,0.0,639.0,639.0,0,0,0,True,SanDisk,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1037484/disco-solido-interno-sandisk-ssd-plus-sdssda-480g-g26-480gb,,,480.0,False
2026-05-16,ssd,1036612,"SSD Fnx Gamer, 240GB, Sata Iii 2.5”, Leitura 500mb/s, Gravação 450mb/s, Preto - Sfnx17/240g",0.0,431.25,366.56,15,0,0,True,Fnx,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1036612/ssd-fnx-gamer-240gb-sata-iii-2-5-leitura-500mb-s-gravacao-450mb-s-preto-sfnx17-240g,SATA,,240.0,False
2026-05-16,ssd,1023408,SSD  256gb 2.5 Sata 3 520mb/s Leit - 450mb/s Grav Mv256gb Macrovip,0.0,363.15,315.94,13,0,0,True,Macroway,Hardware/SSD/SSD SATA,Sem Garantia,False,https://www.kabum.com.br/produto/1023408/ssd-256gb-2-5-sata-3-520mb-s-leit-450mb-s-grav-mv256gb-macrovip,SATA,,256.0,False
2026-05-16,ssd,480225,"SSD 480GB Patriot P310, M.2 2280 Pcie 3x4 Nvme 1.3, Leitura 1700mb/s, Grav. 1500mb/s - P310p480gm28",0.0,1583.31,1504.14,5,0,0,True,Patriot,Hardware/SSD/SSD M.2 SATA,Sem Garantia,False,https://www.kabum.com.br/produto/480225/ssd-480gb-patriot-p310-m-2-2280-pcie-3x4-nvme-1-3-leitura-1700mb-s-grav-1500mb-s-p310p480gm28,NVMe,,480.0,False
